일시,구분,자재명,브랜드,종류,규격,수량,단가,금액,담당자,비고,위치
2025-11-03 18:38:00,입고,부식제거제,록타이트,케미칼,420ml,41,14119,578879,judy,초도입고,
2025-11-03 18:47:00,출고,니퍼,세신,수공구,12인치,76,72868,5537968,judy,급출고,
2025-11-03 18:57:00,입고,에어임팩,잉가솔랜드,에어공구,10m,174,118629,20641446,judy,초도입고,
2025-11-03 19:13:00,출고,드라이버세트,스탠리,수공구,10인치,85,50067,4255695,관리자,급출고,
2025-11-03 19:16:00,입고,에어건,토쿠,에어공구,1/4인치,106,47920,5079520,judy,초도입고,
2025-11-03 19:22:00,입고,드라이버세트,베셀,수공구,6인치,156,17483,2727348,이대리,안전재고보충,
2025-11-03 19:35:00,입고,에어라쳇,베스토,에어공구,1/2인치,86,103472,8898592,최주임,초도입고,
2025-11-03 19:45:00,입고,테이퍼베어링,SKF,베어링,6204,25,21837,545925,judy,거래처입고,
2025-11-03 19:54:00,입고,보안경,유한킴벌리,안전용품,M,120,51331,6159720,박과장,초도입고,
2025-11-03 20:04:00,입고,깊은홈베어링,KOYO,베어링,30205,25,25002,625050,박과장,긴급보충,
2025-11-03 20:07:00,입고,버니어캘리퍼스,카프로,측정공구,40m,163,68557,11174791,관리자,월초보충,
2025-11-03 20:10:00,입고,가죽장갑,현대,용접자재,3.2mm,6,85430,512580,최주임,긴급보충,
2025-11-03 20:13:00,입고,니퍼,스탠리,수공구,6인치,126,32667,4116042,박과장,초도입고,
2025-11-03 20:32:00,입고,에어건,토쿠,에어공구,3/8인치,148,161828,23950544,judy,초도입고,
2025-11-03 20:46:00,출고,나사고정제,WD-40,케미칼,360ml,69,26344,1817736,박과장,급출고,
2025-11-03 20:51:00,입고,절단석,3M,연마공구,80방,2,11809,23618,관리자,초도입고,
2025-11-03 21:10:00,입고,원형톱,밀워키,전동공구,18V,13,178884,2325492,김기사,초도입고,
2025-11-03 21:29:00,입고,멀티탭,대원전선,전기자재,1.5SQ,13,112736,1465568,박과장,초도입고,
2025-11-03 21:34:00,출고,사포,3M,연마공구,60방,21,639,13419,이대리,거래처납품,
2025-11-03 21:37:00,출고,탭,보쉬,절삭공구,Φ4mm,47,5786,271942,judy,현장출고,
2025-11-03 21:48:00,입고,실리콘호스,KPF,배관자재,15A,39,34662,1351818,최주임,현장반납입고,
2025-11-03 21:48:00,입고,차단기,서통,전기자재,2.5SQ,37,58430,2161910,이대리,초도입고,
2025-11-03 22:07:00,입고,아이볼트,세아체결,볼트/너트,M6x20,513,362,185706,judy,초도입고,
2025-11-03 22:26:00,입고,육각볼트,유진볼트,볼트/너트,M8,1991,553,1101023,박과장,초도입고,
2025-11-03 22:45:00,입고,윤활방청제,나바켐,케미칼,500ml,64,20248,1295872,박과장,초도입고,
2025-11-03 22:59:00,출고,육각볼트,대한,볼트/너트,M6x20,112,1814,203168,judy,거래처납품,
2025-11-03 23:04:00,입고,플라이어,베셀,수공구,세트,165,54822,9045630,judy,초도입고,
2025-11-03 23:23:00,입고,몽키스패너,세신,수공구,8인치,86,3674,315964,관리자,초도입고,
2025-11-03 23:41:00,입고,원형톱,보쉬,전동공구,20V MAX,5,171032,855160,관리자,안전재고보충,
2025-11-03 23:42:00,입고,스프링와셔,세아체결,볼트/너트,M6x20,514,1286,661004,최주임,초도입고,
2025-11-03 23:46:00,출고,앙카볼트,KBC,볼트/너트,M18x90,9,1322,11898,judy,납품출고,
2025-11-04 00:01:00,입고,앙카볼트,KBC,볼트/너트,M16x80,486,158,76788,관리자,초도입고,
2025-11-04 00:15:00,입고,케이블타이,LS,전기자재,100mm,2,99455,198910,이대리,현장반납입고,
2025-11-04 00:20:00,입고,콤프레서호스,토쿠,에어공구,1/2인치,37,32970,1219890,최주임,초도입고,
2025-11-04 00:36:00,출고,실린더,에너팩,유압기기,2m,5,531403,2657015,관리자,현장출고,
2025-11-04 00:39:00,입고,방진마스크,K2,안전용품,260,27,58849,1588923,관리자,초도입고,
2025-11-04 00:42:00,출고,육각볼트,대한,볼트/너트,M6x1000,253,49,12397,관리자,급출고,
2025-11-04 00:51:00,출고,용접면,현대,용접자재,3.2mm,28,14379,402612,김기사,수리용출고,
2025-11-04 00:58:00,입고,안전장갑,K2,안전용품,XL,16,68146,1090336,김기사,초도입고,
2025-11-04 01:00:00,출고,유압잭,besko,유압기기,10톤,1,300238,300238,관리자,매장판매,
2025-11-04 01:17:00,입고,실리콘실란트,록타이트,케미칼,420ml,117,20369,2383173,이대리,초도입고,
2025-11-04 01:22:00,출고,니플,세진,배관자재,1m,3,13607,40821,박과장,매장판매,
2025-11-04 01:32:00,출고,윤활방청제,불스원,케미칼,500ml,1,10145,10145,박과장,수리용출고,
2025-11-04 01:34:00,입고,차단기,LS,전기자재,4SQ,27,49121,1326267,박과장,안전재고보충,
2025-11-04 01:36:00,입고,실린더,에너팩,유압기기,3m,8,381590,3052720,박과장,초도입고,
2025-11-04 01:53:00,출고,버니어캘리퍼스,블루버드,측정공구,150mm,19,108164,2055116,judy,수리용출고,
2025-11-04 01:55:00,입고,전선,LS,전기자재,1.5SQ,33,79041,2608353,이대리,초도입고,
2025-11-04 02:00:00,출고,윤활방청제,나바켐,케미칼,220ml,6,33272,199632,김기사,거래처납품,
2025-11-04 02:14:00,입고,토크렌치,블루버드,측정공구,150mm,121,66014,7987694,박과장,초도입고,
2025-11-04 02:24:00,출고,압착단자,LS,전기자재,2.5SQ,9,63629,572661,김기사,현장출고,
2025-11-04 02:33:00,입고,유압잭,besko,유압기기,2톤,7,526227,3683589,최주임,초도입고,
2025-11-04 02:34:00,출고,토크렌치,신콘,측정공구,150mm,4,56224,224896,최주임,매장판매,
2025-11-04 02:38:00,입고,육각볼트,삼성볼트,볼트/너트,M8,533,999,532467,관리자,월초보충,
2025-11-04 02:51:00,출고,깊은홈베어링,KOYO,베어링,30205,53,25341,1343073,최주임,거래처납품,
2025-11-04 02:52:00,입고,볼밸브,KPF,배관자재,25A,17,44038,748646,judy,초도입고,
2025-11-04 02:56:00,출고,유압호스,베스코,유압기기,10톤,1,414802,414802,최주임,거래처납품,
2025-11-04 03:01:00,입고,토크렌치,미스토요,측정공구,10m,143,152451,21800493,최주임,월초보충,
2025-11-04 03:01:00,출고,에어건,토쿠,에어공구,1/4인치,95,66243,6293085,최주임,급출고,
2025-11-04 03:11:00,입고,용접봉,세아ESAB,용접자재,4.0mm,41,9797,401677,최주임,초도입고,
2025-11-04 03:14:00,입고,유압호스,베스코,유압기기,3m,6,124482,746892,박과장,안전재고보충,
2025-11-04 03:20:00,출고,레이저레벨,카프로,측정공구,150mm,16,12885,206160,최주임,거래처납품,
2025-11-04 03:30:00,입고,해머드릴,보쉬,전동공구,12V,9,480965,4328685,최주임,초도입고,
2025-11-04 03:40:00,출고,앙카볼트,유진볼트,볼트/너트,M16x80,642,512,328704,이대리,현장출고,
2025-11-04 03:45:00,입고,리머,와이지원,절삭공구,Φ10mm,147,40120,5897640,judy,월초보충,
2025-11-04 03:49:00,입고,실린더,besko,유압기기,2톤,3,237919,713757,관리자,초도입고,
2025-11-04 04:08:00,입고,에어라쳇,토쿠,에어공구,10m,8,231961,1855688,judy,초도입고,
2025-11-04 04:15:00,출고,파츠클리너,록타이트,케미칼,500ml,61,11385,694485,최주임,현장출고,
2025-11-04 04:27:00,입고,레이저레벨,카프로,측정공구,1/2인치,78,56503,4407234,이대리,초도입고,
2025-11-04 04:38:00,입고,스프링와셔,삼성볼트,볼트/너트,M10x30,91,1519,138229,이대리,월초보충,
2025-11-04 04:46:00,입고,드라이버세트,토네,수공구,12인치,174,61586,10715964,관리자,초도입고,
2025-11-04 04:47:00,출고,가죽장갑,세아ESAB,용접자재,3.2mm,6,3865,23190,관리자,급출고,
2025-11-04 04:50:00,출고,절단석,보쉬,연마공구,60방,8,9593,76744,관리자,현장출고,
2025-11-04 04:52:00,출고,방진마스크,네파세이프티,안전용품,270,8,28955,231640,관리자,급출고,
2025-11-04 05:05:00,입고,연마석,3M,연마공구,60방,26,4381,113906,이대리,초도입고,
2025-11-04 05:24:00,입고,원형톱,디월트,전동공구,12V,18,325531,5859558,관리자,초도입고,
2025-11-04 05:43:00,입고,엘보,KPF,배관자재,15A,73,16814,1227422,최주임,초도입고,
2025-11-04 05:52:00,입고,몽키스패너,세신,수공구,10인치,58,13564,786712,이대리,거래처입고,
2025-11-04 06:02:00,입고,해머드릴,밀워키,전동공구,12V,7,381382,2669674,judy,초도입고,
2025-11-04 06:13:00,출고,에어건,잉가솔랜드,에어공구,3/8인치,6,163669,982014,최주임,수리용출고,
2025-11-04 06:21:00,입고,엔드밀,보쉬,절삭공구,Φ6mm,60,7165,429900,박과장,초도입고,
2025-11-04 06:25:00,입고,니플,세진,배관자재,1m,20,10922,218440,최주임,현장반납입고,
2025-11-04 06:40:00,입고,PVC파이프,대한파이프,배관자재,1m,130,11775,1530750,judy,초도입고,
2025-11-04 06:41:00,입고,나사고정제,불스원,케미칼,420ml,6,29470,176820,박과장,현장반납입고,
2025-11-04 06:59:00,입고,플랩디스크,3M,연마공구,60방,164,7737,1268868,관리자,초도입고,
2025-11-04 07:07:00,출고,부식제거제,록타이트,케미칼,420ml,32,17211,550752,이대리,납품출고,
2025-11-04 07:18:00,입고,플라이어,세신,수공구,12인치,74,12863,951862,최주임,초도입고,
2025-11-04 07:21:00,입고,엔드밀,마끼다,절삭공구,Φ6mm,14,26068,364952,박과장,긴급보충,
2025-11-04 07:22:00,입고,실린더,베스코,유압기기,20톤,4,350825,1403300,judy,거래처입고,
2025-11-04 07:31:00,입고,원형톱,밀워키,전동공구,950W,2,213215,426430,최주임,안전재고보충,
2025-11-04 07:34:00,출고,유압잭,besko,유압기기,2m,4,67456,269824,박과장,거래처납품,
2025-11-04 07:37:00,입고,아이볼트,유진볼트,볼트/너트,M18x90,1563,1309,2045967,judy,초도입고,
2025-11-04 07:56:00,입고,임팩드라이버,밀워키,전동공구,750W,12,223411,2680932,김기사,초도입고,
2025-11-04 08:15:00,입고,스프링와셔,삼성볼트,볼트/너트,M6x1000,268,497,133196,김기사,초도입고,
2025-11-04 08:32:00,입고,파츠클리너,불스원,케미칼,1L,166,13332,2213112,이대리,안전재고보충,
2025-11-04 08:34:00,입고,드릴비트,디월트,절삭공구,Φ4mm,70,1639,114730,박과장,초도입고,
2025-11-04 08:53:00,입고,에어건,SP에어,에어공구,10m,132,221136,29189952,이대리,초도입고,
2025-11-04 09:08:00,출고,압착단자,대한전선,전기자재,4SQ,12,131927,1583124,최주임,수리용출고,
2025-11-04 09:12:00,입고,버니어캘리퍼스,카프로,측정공구,150mm,89,121380,10802820,김기사,초도입고,
2025-11-04 09:29:00,출고,에어임팩,토쿠,에어공구,10m,55,262397,14431835,이대리,매장판매,
2025-11-04 09:29:00,출고,실리콘실란트,불스원,케미칼,360ml,34,13474,458116,김기사,매장판매,
2025-11-04 09:31:00,입고,케이블타이,서통,전기자재,4SQ,99,46181,4571919,judy,초도입고,
2025-11-04 09:36:00,입고,안전장갑,3M,안전용품,L,126,72441,9127566,최주임,안전재고보충,
2025-11-04 09:49:00,입고,육각너트,삼성볼트,볼트/너트,M12x50,337,297,100089,이대리,정기입고,
2025-11-04 09:50:00,입고,토크렌치,카프로,측정공구,40m,45,63756,2869020,관리자,초도입고,
2025-11-04 10:09:00,입고,유압호스,besko,유압기기,5톤,16,205709,3291344,judy,초도입고,
2025-11-04 10:28:00,입고,전산볼트,KBC,볼트/너트,M10x30,622,351,218322,최주임,초도입고,
2025-11-04 10:39:00,출고,유압잭,besko,유압기기,2톤,1,548189,548189,judy,매장판매,
2025-11-04 10:41:00,출고,부식제거제,나바켐,케미칼,4L,45,12588,566460,관리자,거래처납품,
2025-11-04 10:47:00,입고,절단석,3M,연마공구,60방,24,4363,104712,judy,초도입고,
2025-11-04 10:58:00,출고,방진마스크,K2,안전용품,260,2,83548,167096,이대리,현장출고,
2025-11-04 11:03:00,입고,나사고정제,나바켐,케미칼,1L,89,8638,768782,최주임,긴급보충,
2025-11-04 11:03:00,입고,부식제거제,록타이트,케미칼,420ml,120,14658,1758960,최주임,월초보충,
2025-11-04 11:04:00,출고,윤활방청제,나바켐,케미칼,500ml,51,20925,1067175,관리자,현장출고,
2025-11-04 11:06:00,입고,토크렌치,카프로,측정공구,300mm,143,174756,24990108,이대리,초도입고,
2025-11-04 11:25:00,입고,육각볼트,유진볼트,볼트/너트,M16x80,969,588,569772,관리자,초도입고,
2025-11-04 11:27:00,출고,보안경,유한킴벌리,안전용품,M,94,57584,5412896,최주임,거래처납품,
2025-11-04 11:33:00,입고,버니어캘리퍼스,미스토요,측정공구,300mm,78,37551,2928978,관리자,거래처입고,
2025-11-04 11:44:00,입고,그라인더,밀워키,전동공구,750W,17,374817,6371889,judy,초도입고,
2025-11-04 11:47:00,출고,육각볼트,유진볼트,볼트/너트,M12x50,380,1958,744040,김기사,수리용출고,
2025-11-04 11:49:00,출고,전산볼트,유진볼트,볼트/너트,M6x1000,56,46,2576,관리자,매장판매,
2025-11-04 11:57:00,입고,안전장갑,K2,안전용품,260,103,53046,5463738,이대리,현장반납입고,
2025-11-04 12:03:00,입고,에어임팩,SP에어,에어공구,1/4인치,69,114588,7906572,관리자,초도입고,
2025-11-04 12:18:00,출고,에어건,잉가솔랜드,에어공구,1/4인치,76,273843,20812068,judy,납품출고,
2025-11-04 12:22:00,입고,에어라쳇,베스토,에어공구,1/4인치,23,90442,2080166,judy,초도입고,
2025-11-04 12:30:00,출고,파츠클리너,불스원,케미칼,4L,34,15562,529108,이대리,수리용출고,
2025-11-04 12:32:00,출고,에어건,베스토,에어공구,1/2인치,10,140346,1403460,최주임,수리용출고,
2025-11-04 12:41:00,입고,차단기,3M,전기자재,50A,30,4715,141450,김기사,초도입고,
2025-11-04 12:57:00,입고,윤활방청제,나바켐,케미칼,220ml,109,35359,3854131,이대리,안전재고보충,
2025-11-04 13:00:00,입고,줄자,미스토요,측정공구,40m,51,84758,4322658,최주임,초도입고,
2025-11-04 13:03:00,입고,리머,디월트,절삭공구,Φ4mm,134,11267,1509778,관리자,안전재고보충,
2025-11-04 13:06:00,출고,몽키스패너,스탠리,수공구,10인치,26,68417,1778842,이대리,거래처납품,
2025-11-04 13:14:00,입고,스프링와셔,대한,볼트/너트,M12x50,847,780,660660,관리자,거래처입고,
2025-11-04 13:19:00,입고,깊은홈베어링,SKF,베어링,6305,48,51175,2456400,김기사,월초보충,
2025-11-04 13:19:00,입고,해머드릴,보쉬,전동공구,20V MAX,5,380980,1904900,이대리,초도입고,
2025-11-04 13:33:00,출고,육각볼트,삼성볼트,볼트/너트,M8,396,1074,425304,judy,납품출고,
2025-11-04 13:37:00,출고,니퍼,스탠리,수공구,6인치,47,40851,1919997,judy,급출고,
2025-11-04 13:38:00,입고,PVC파이프,세진,배관자재,20A,24,12384,297216,김기사,초도입고,
2025-11-04 13:57:00,입고,엘보,대한파이프,배관자재,25A,54,39873,2153142,최주임,초도입고,
2025-11-04 14:13:00,출고,실린더,besko,유압기기,5톤,3,590647,1771941,이대리,납품출고,
2025-11-04 14:15:00,입고,앙카볼트,KBC,볼트/너트,M18x90,1555,1048,1629640,최주임,거래처입고,
2025-11-04 14:16:00,입고,버니어캘리퍼스,신콘,측정공구,40m,168,18360,3084480,judy,초도입고,
2025-11-04 14:22:00,입고,유압호스,에너팩,유압기기,20톤,9,292955,2636595,김기사,긴급보충,
2025-11-04 14:30:00,입고,깊은홈베어링,KOYO,베어링,6305,159,20315,3230085,관리자,거래처입고,
2025-11-04 14:35:00,입고,용접봉,코리아웰드,용접자재,4.0mm,173,5231,904963,최주임,초도입고,
2025-11-04 14:38:00,입고,필로우블록,SKF,베어링,6202,58,21842,1266836,최주임,긴급보충,
2025-11-04 14:48:00,입고,평와셔,삼성볼트,볼트/너트,M8,1606,937,1504822,judy,정기입고,
2025-11-04 14:54:00,입고,방진마스크,K2,안전용품,270,20,72877,1457540,박과장,초도입고,
2025-11-04 15:02:00,입고,레이저레벨,카프로,측정공구,150mm,93,10997,1022721,관리자,거래처입고,
2025-11-04 15:13:00,입고,원형톱,디월트,전동공구,950W,11,269580,2965380,judy,초도입고,
2025-11-04 15:21:00,출고,아이볼트,세아체결,볼트/너트,M12x50,580,1238,718040,김기사,납품출고,
2025-11-04 15:32:00,입고,플랩디스크,보쉬,연마공구,80방,2,7211,14422,최주임,초도입고,
2025-11-04 15:43:00,입고,아이볼트,삼성볼트,볼트/너트,M18x90,469,552,258888,관리자,월초보충,
2025-11-04 15:51:00,출고,버니어캘리퍼스,카프로,측정공구,5m,31,79058,2450798,김기사,현장출고,
2025-11-04 15:51:00,입고,플라이어,스탠리,수공구,12인치,109,58493,6375737,관리자,초도입고,
2025-11-04 16:07:00,출고,나사고정제,불스원,케미칼,360ml,51,46515,2372265,judy,납품출고,
2025-11-04 16:10:00,입고,충전드릴,디월트,전동공구,20V MAX,9,433886,3904974,김기사,초도입고,
2025-11-04 16:21:00,입고,토크렌치,신콘,측정공구,150mm,83,44488,3692504,judy,긴급보충,
2025-11-04 16:29:00,입고,임팩드라이버,보쉬,전동공구,750W,6,225904,1355424,최주임,초도입고,
2025-11-04 16:31:00,출고,차단기,서통,전기자재,2.5SQ,8,63152,505216,이대리,급출고,
